,Id,category,subcat
8764,2434062514,bags,12016021008
8765,2434387252,outer,12015004001
8766,2434507715,top,12015003006
8767,2434522409,outer,12015004001
8768,2434612039,shoes,12016013002002
8769,2434776879,top,12015003004
8770,2434788257,shoes,12016013003002
8771,2434832773,shoes,12016013001004
8772,2434846027,bottom,12015009002
8773,2435218019,outer,12015004001
8774,2435297643,top,12015003004
8775,2435672232,outer,12015004002
8776,2435931353,shoes,12016013001002
8777,2436321774,outer,12015004004
8778,2436742269,shoes,12016013003002
8779,2436855003,bags,12016001003
8780,2436993525,shoes,12016013004004
8781,2437040893,outer,12015004001
8782,2437050447,bags,12016021008
8783,2437068890,bags,12016001009
8784,2437129346,shoes,12016013002002
8785,2437316410,shoes,12016013001002
8786,2437319450,bags,12016021006
8787,2437348981,shoes,12016013003002
8788,2437418338,bottom,12015009004
8789,2437507417,top,12015003005
8790,2437652429,top,12015003007
8791,2437684732,shoes,12016013002002
8792,2438057678,top,12015003003
8793,2438125201,top,12015003002
8794,2438163797,top,12015003002
8795,2438192397,shoes,12016013001002
8796,2438205435,bags,12016001001
8797,2438266974,shoes,12016013001002
8798,2438416736,top,12015003002
8799,2438526575,bags,12016001001
8800,2438639194,top,12015003003
8801,2438672330,bags,12016001001
8802,2438678645,shoes,12016013001002
8803,2438738001,shoes,12016013001002
8804,2438783425,outer,12015004004
8805,2438846044,outer,12015004001
8806,2439020893,outer,12015004001
8807,2439057472,bags,12016001001
8808,2439345050,bags,12016001009
8809,2439495908,shoes,12016013001002
8810,2439610491,top,12015003006
8811,2439678597,top,12015003004
8812,2439733007,outer,12015004001
8813,2440029448,top,12015003002
8814,2440680360,outer,12015004001
8815,2440682229,shoes,12016013001004
8816,2441477906,shoes,12016013008
8817,2441692999,outer,12015004001
8818,2442465174,bags,12016001003
8819,2442498253,bags,12016001003
8820,2442518252,outer,12015004001
8821,2442834832,bags,12016001001
8822,2442950919,bags,12016021008
8823,2443204430,outer,12015004001
8824,2443217163,bags,12016021008
8825,2443264697,shoes,12016013001002
8826,2443270300,outer,12015004003
8827,2443330842,shoes,12016013001002
8828,2443403360,outer,12015004001
8829,2443522789,top,12015003006
8830,2443559525,bags,12016001009
8831,2443568689,shoes,12016013001004
8832,2443814080,outer,12015004004
8833,2444028617,outer,12015004001
8834,2444054856,bottom,12015009002
8835,2444359984,bottom,12015009002
8836,2444820323,bottom,12015009005
8837,2444830189,top,12015003007
8838,2444859145,shoes,12016013003002
8839,2444884530,top,12015003003
8840,2444961426,top,12015003007
8841,2444984114,shoes,12016013001002
8842,2445303883,shoes,12016013003002
8843,2445372155,top,12015003002
8844,2445462078,shoes,12016013001002
8845,2445488548,shoes,12016013001002
8846,2445828472,shoes,12016013001002
8847,2446081003,bottom,12015009002
8848,2447114762,shoes,12016013001002
8849,2447235308,shoes,12016013002002
8850,2447589667,top,12015003005
8851,2447629188,bottom,12015009002
8852,2447653434,bags,12016021008
8853,2448017474,bags,12016001008
8854,2448238053,bottom,12015009005
8855,2448386285,top,12015003004
8856,2448411353,shoes,12016013003002
8857,2448777214,bottom,12015009005
8858,2448840693,shoes,12016013001002
8859,2448873769,bottom,12015009005
8860,2448905677,outer,12015004001
8861,2448907637,outer,12015004003
8862,2448910074,bottom,12015009001
8863,2448927936,top,12015003005
8864,2448944818,bags,12016001003
8865,2448966155,top,12015003004
8866,2448978465,shoes,12016013003002
8867,2448983569,outer,12015004001
8868,2449028053,bottom,12015009005
8869,2449035982,shoes,12016013001004
8870,2449037716,outer,12015004001
8871,2449040155,outer,12015004001
8872,2449041961,shoes,12016013008
8873,2449043939,bottom,12015009002
8874,2449079172,bottom,12015009002
8875,2449096371,bags,12016001008
8876,2449145970,bags,12016021008
8877,2449156725,bottom,12015009004
8878,2449171567,shoes,12016013001002
8879,2449512524,top,12015003004
8880,2449521968,bags,12016001003
8881,2449522689,bottom,12015009001
8882,2449820895,bags,12016021006
8883,2449833044,bottom,12015009002
8884,2449840950,bags,12016021006
8885,2449911094,bags,12016021003
8886,2449917761,bags,12016021006
8887,2449935300,outer,12015004001
8888,2450075309,bags,12016001003
8889,2450510718,shoes,12016013001002
8890,2450548117,top,12015003007
8891,2450692375,shoes,12016013007001
8892,2450693579,shoes,12016013001002
8893,2450746294,top,12015003002
8894,2450747647,outer,12015004001
8895,2450748209,outer,12015004001
8896,2450761733,bottom,12015009004
8897,2450771701,top,12015003003
8898,2450808010,outer,12015004001
8899,2450812589,bags,12016001003
8900,2450890530,bags,12016001007
8901,2450963496,shoes,12016013003002
8902,2451034982,top,12015003002
8903,2451169314,top,12015003005
8904,2451228604,top,12015003005
8905,2451230544,top,12015003004
8906,2451256400,shoes,12016013001002
8907,2451295633,shoes,12016013001002
8908,2451314323,bottom,12015009005
8909,2451342175,shoes,12016013004005
8910,2451779765,outer,12015004001
8911,2451992135,shoes,12016013001002
8912,2452416278,bags,12016001009
8913,2452551738,shoes,12016013002002
8914,2452584833,outer,12015004001
8915,2452627308,top,12015003003
8916,2452736503,bottom,12015009003
8917,2452878766,bags,12016021008
8918,2452882917,bottom,12015009002
8919,2452930126,shoes,12016013001002
8920,2452950350,shoes,12016013001004
8921,2452966740,bottom,12015009002
8922,2453038115,bags,12016001001
8923,2453090311,outer,12015004001
8924,2453110595,shoes,12016013003002
8925,2453118494,bags,12016021008
8926,2453121486,top,12015003007
8927,2453134295,top,12015003002
8928,2453155578,bags,12016021003
8929,2453185013,top,12015003005
8930,2453206897,top,12015003004
8931,2453213190,bottom,12015009005
8932,2453229075,top,12015003004
8933,2453242809,shoes,12016013004005
8934,2453292216,shoes,12016013007001
8935,2453299833,top,12015003005
8936,2453351850,bags,12016001003
8937,2453354173,top,12015003006
8938,2453355829,shoes,12016013003002
8939,2453407786,top,12015003004
8940,2453423771,shoes,12016013003002
8941,2453449784,bottom,12015009001
8942,2453489471,shoes,12016013002002
8943,2453820319,top,12015003004
8944,2453881078,bottom,12015009002
8945,2454064346,shoes,12016013003002
8946,2454102427,bottom,12015009005
8947,2454162327,top,12015003004
8948,2454248590,bags,12016001004001
8949,2454362001,top,12015003006
8950,2456007977,outer,12015004001
8951,2456034826,shoes,12016013001002
8952,2456084399,shoes,12016013001002
8953,2456213703,top,12015003003
8954,2456277145,top,12015003007
8955,2456319564,top,12015003005
8956,2456324443,bottom,12015009001
8957,2456382291,bottom,12015009005
8958,2456493881,shoes,12016013004001
8959,2456636078,shoes,12016013001002
8960,2456638972,shoes,12016013001002
8961,2456877567,top,12015003003
8962,2456899261,top,12015003004
8963,2456901892,bottom,12015009005
8964,2456941292,bags,12016021008
8965,2456942950,bags,12016001002
8966,2456967008,top,12015003007
8967,2457026615,shoes,12016013004004
8968,2457034753,top,12015003006
8969,2457125899,shoes,12016013001003
8970,2457143354,bottom,12015009001
8971,2457154838,top,12015003006
8972,2457544155,top,12015003004
8973,2457549414,top,12015003002
8974,2457768177,outer,12015004004
8975,2458101106,bottom,12015009005
8976,2458758936,top,12015003003
8977,2459346222,shoes,12016013003002
8978,2459422529,shoes,12016013002001
8979,2459503151,outer,12015004001
8980,2459675693,shoes,12016013003002
8981,2459740645,shoes,12016013001002
8982,2459743420,top,12015003005
8983,2460039878,bags,12016021008
8984,2460050195,top,12015003006
8985,2460134130,shoes,12016013001002
8986,2460153619,outer,12015004004
8987,2460296950,top,12015003002
8988,2460385213,outer,12015004001
8989,2460396484,outer,12015004004
8990,2460501506,shoes,12016013004002
8991,2460531192,shoes,12016013004005
8992,2460643307,bottom,12015009005
8993,2460993211,top,12015003007
8994,2461003042,outer,12015004001
8995,2461161567,bags,12016001003
8996,2461418027,bottom,12015009005
8997,2461421263,shoes,12016013001002
8998,2461508895,shoes,12016013001002
8999,2461580284,shoes,12016013001002
9000,2461628706,shoes,12016013001002
9001,2462020531,bags,12016001003
9002,2462135894,shoes,12016013001002
9003,2462171575,top,12015003004
9004,2462315728,bags,12016001001
9005,2462508045,top,12015003004
9006,2462521535,bags,12016021008
9007,2462741217,bottom,12015009005
9008,2462751837,shoes,12016013001002
9009,2462804428,outer,12015004001
9010,2462820158,bags,12016001001
9011,2462833170,top,12015003005
9012,2462843439,bottom,12015009004
9013,2462931509,shoes,12016013002002
9014,2463012087,top,12015003004
9015,2463083623,bags,12016001001
9016,2463112455,top,12015003002
9017,2463137743,bottom,12015009005
9018,2463198083,top,12015003006
9019,2463214648,shoes,12016013001002
9020,2463227318,outer,12015004001
9021,2463229973,shoes,12016013001002
9022,2463236215,bags,12016001001
9023,2463245725,shoes,12016013003002
9024,2463314426,outer,12015004004
9025,2463337524,outer,12015004002
9026,2463409041,outer,12015004004
9027,2463413001,bottom,12015009001
9028,2463424070,outer,12015004001
9029,2463454951,outer,12015004001
9030,2463573476,bottom,12015009004
9031,2463600899,outer,12015004001
9032,2463626058,shoes,12016013007001
9033,2463868201,outer,12015004002
9034,2463874778,top,12015003006
9035,2463902965,bags,12016001003
9036,2464061849,shoes,12016013001002
9037,2464103493,top,12015003004
9038,2464841974,top,12015003006
9039,2465049672,top,12015003003
9040,2465509928,outer,12015004003
9041,2465562960,outer,12015004001
9042,2465714163,shoes,12016013001004
9043,2465786655,top,12015003006
9044,2465790555,bags,12016021008
9045,2466162909,shoes,12016013001001
9046,2466171784,shoes,12016013002001
9047,2466205328,bottom,12015009005
9048,2466228270,top,12015003006
9049,2466236502,outer,12015004001
9050,2466280464,bags,12016001003
9051,2466343540,bottom,12015009001
9052,2466549156,top,12015003007
9053,2466562531,outer,12015004001
9054,2466589347,outer,12015004001
9055,2466614553,shoes,12016013003002
9056,2466665605,bags,12016021005
9057,2466685061,shoes,12016013003002
9058,2466742427,shoes,12016013003004
9059,2466865090,shoes,12016013001002
9060,2466888303,outer,12015004004
9061,2466892814,shoes,12016013007001
9062,2466900793,shoes,12016013001002
9063,2466953708,shoes,12016013007001
9064,2467038005,bottom,12015009004
9065,2467111644,shoes,12016013001004
9066,2467116489,shoes,12016013001005
9067,2467119678,top,12015003007
9068,2467269217,bags,12016021007
9069,2467406077,top,12015003004
9070,2467569090,bags,12016001007
9071,2467898232,bags,12016001003
9072,2467964413,bags,12016001001
9073,2467965928,bags,12016001001
9074,2468274683,top,12015003003
9075,2468284049,outer,12015004001
9076,2468304641,bags,12016001004001
9077,2468476200,top,12015003003
9078,2468566037,shoes,12016013001004
9079,2468577943,shoes,12016013003002
9080,2468682437,bags,12016001009
9081,2468736701,top,12015003006
9082,2468776703,top,12015003004
9083,2468778814,top,12015003003
9084,2468828996,bags,12016001003
9085,2468850678,shoes,12016013001002
9086,2468884854,top,12015003004
9087,2468909421,top,12015003007
9088,2468916626,bottom,12015009002
9089,2468930791,top,12015003007
9090,2468976163,top,12015003007
9091,2469017096,outer,12015004004
9092,2469047098,top,12015003007
9093,2469157439,top,12015003007
9094,2469257214,outer,12015004001
9095,2469393803,outer,12015004004
9096,2469431510,bottom,12015009005
9097,2469456437,bottom,12015009004
9098,2469593342,bags,12016021001
9099,2469645760,bottom,12015009005
9100,2469659142,shoes,12016013007001
9101,2469670806,top,12015003006
9102,2469717435,top,12015003002
9103,2469744681,top,12015003004
9104,2469750085,bottom,12015009005
9105,2469754739,top,12015003006
9106,2469759465,bags,12016001003
9107,2469771772,shoes,12016013001002
9108,2469803471,shoes,12016013007001
9109,2469808192,top,12015003007
9110,2469831167,top,12015003004
9111,2469894821,bags,12016021003
9112,2469923746,shoes,12016013003002
9113,2469929628,top,12015003007
9114,2469933914,top,12015003004
9115,2469938523,top,12015003004
9116,2469967073,bottom,12015009002
9117,2470707539,shoes,12016013001003
9118,2470842031,shoes,12016013001002
9119,2471150376,shoes,12016013001001
9120,2471250835,top,12015003003
9121,2471295992,bottom,12015009005
9122,2471519949,shoes,12016013003002
9123,2471551208,outer,12015004001
9124,2471552826,shoes,12016013007001
9125,2471712620,outer,12015004004
9126,2471730798,shoes,12016013004001
9127,2471822975,bags,12016021008
9128,2471855018,shoes,12016013001004
9129,2471891245,top,12015003007
9130,2472005033,bottom,12015009002
9131,2472144176,shoes,12016013001002
9132,2472191560,outer,12015004003
9133,2472267720,shoes,12016013004005
9134,2472269364,top,12015003003
9135,2472286019,outer,12015004001
9136,2472294576,shoes,12016013004005
9137,2472311020,shoes,12016013004005
9138,2472452730,shoes,12016013001004
9139,2472507406,bottom,12015009005
9140,2472635177,top,12015003005
9141,2472651344,top,12015003006
9142,2472652567,outer,12015004004
9143,2472726906,top,12015003004
9144,2472728193,outer,12015004001
9145,2472741208,top,12015003004
9146,2472786680,top,12015003005
9147,2472802485,shoes,12016013001002
9148,2472816255,shoes,12016013001002
9149,2472825470,shoes,12016013001003
9150,2473110749,bags,12016021003
9151,2473166471,top,12015003006
9152,2473369273,top,12015003007
9153,2473542611,top,12015003004
9154,2474393052,shoes,12016013002001
9155,2474547184,bottom,12015009001
9156,2474585639,top,12015003002
9157,2475026839,outer,12015004001
9158,2475208148,bags,12016001009
9159,2475304036,top,12015003004
9160,2475307024,outer,12015004001
9161,2475345189,shoes,12016013003002
9162,2475394146,bags,12016001001
9163,2475423118,bags,12016001003
9164,2475512792,outer,12015004001
9165,2475596612,bottom,12015009002
9166,2475630192,bottom,12015009005
9167,2475644716,shoes,12016013007001
9168,2475723255,shoes,12016013003002
9169,2475756913,bags,12016001003
9170,2475764963,top,12015003002
9171,2475834643,top,12015003004
9172,2476077410,top,12015003007
9173,2476090203,top,12015003003
9174,2476172588,bottom,12015009005
9175,2476264939,bottom,12015009005
9176,2476270780,top,12015003005
9177,2476272260,outer,12015004002
9178,2476274777,shoes,12016013001004
9179,2476448249,top,12015003005
9180,2476458327,shoes,12016013007001
9181,2476646117,top,12015003006
9182,2476700845,bags,12016001003
9183,2476871758,outer,12015004002
9184,2476948740,bottom,12015009002
9185,2477022391,bottom,12015009001
9186,2477766298,top,12015003002
9187,2477979068,top,12015003002
9188,2478010479,shoes,12016013007001
9189,2478051732,shoes,12016013003002
9190,2478175413,shoes,12016013001003
9191,2478279043,top,12015003004
9192,2478415958,outer,12015004004
9193,2478753886,top,12015003005
9194,2478765496,shoes,12016013007001
9195,2478822790,shoes,12016013001002
9196,2478910574,bags,12016001003
9197,2478959617,bags,12016001001
9198,2479083999,top,12015003006
9199,2479240814,top,12015003002
9200,2479275060,top,12015003002
9201,2479333411,top,12015003004
9202,2479434263,shoes,12016013001002
9203,2479518347,bags,12016001003
9204,2479560395,shoes,12016013001002
9205,2479634731,shoes,12016013007001
9206,2479737975,top,12015003002
9207,2479767287,top,12015003005
9208,2479856001,top,12015003006
9209,2479878617,top,12015003005
9210,2479900737,outer,12015004004
9211,2479952966,shoes,12016013001002
9212,2479979860,outer,12015004004
9213,2480043821,top,12015003005
9214,2480108438,bottom,12015009005
9215,2480127611,outer,12015004002
9216,2480167378,bags,12016001003
9217,2480172574,outer,12015004001
9218,2480296301,shoes,12016013001001
9219,2480303134,outer,12015004001
9220,2480333099,outer,12015004002
9221,2480498973,top,12015003004
9222,2480521667,shoes,12016013007001
9223,2480846809,top,12015003002
9224,2480911923,top,12015003002
9225,2481109109,top,12015003007
9226,2481168181,top,12015003002
9227,2481652473,top,12015003005
9228,2481775202,bottom,12015009002
9229,2481780296,bottom,12015009002
9230,2481829753,shoes,12016013001002
9231,2481837881,bottom,12015009002
9232,2481860114,bottom,12015009005
9233,2481862643,top,12015003007
9234,2481896833,shoes,12016013001002
9235,2481902414,bags,12016001001
9236,2481919071,top,12015003006
9237,2481991524,bags,12016001001
9238,2482040195,shoes,12016013003002
9239,2482061319,outer,12015004001
9240,2482075730,shoes,12016013007001
9241,2482098658,shoes,12016013001001
9242,2482114861,outer,12015004004
9243,2482209419,outer,12015004004
9244,2482242701,bags,12016001008
9245,2482247378,top,12015003004
9246,2482250603,top,12015003003
9247,2482250977,bottom,12015009003
9248,2482261879,top,12015003006
9249,2482268832,outer,12015004001
9250,2482275064,top,12015003004
9251,2482304226,bottom,12015009004
9252,2482304496,bottom,12015009003
9253,2482322537,top,12015003007
9254,2482326830,bottom,12015009004
9255,2482337311,shoes,12016013007001
9256,2482338799,top,12015003004
9257,2482349010,outer,12015004001
9258,2482349931,shoes,12016013004003
9259,2482355402,bags,12016021001
9260,2482360627,bags,12016021001
9261,2482386169,bottom,12015009005
9262,2482405446,shoes,12016013001002
9263,2482409168,outer,12015004004
9264,2482410885,outer,12015004004
9265,2482414885,shoes,12016013004005
9266,2482420915,top,12015003003
9267,2482496853,outer,12015004004
9268,2482504725,outer,12015004004
9269,2482504905,top,12015003005
9270,2482522677,top,12015003006
9271,2482549317,bottom,12015009005
9272,2482650407,top,12015003006
9273,2482719171,bottom,12015009001
9274,2482788432,bags,12016001001
9275,2482822645,outer,12015004002
9276,2482833761,bottom,12015009003
9277,2482886439,top,12015003006
9278,2482920507,bottom,12015009002
9279,2482927666,outer,12015004004
9280,2483253346,shoes,12016013007001
9281,2483799366,outer,12015004004
9282,2483853252,top,12015003006
9283,2484022173,shoes,12016013001002
9284,2484190744,bags,12016001001
9285,2484194011,top,12015003005
9286,2484288432,bags,12016001003
9287,2484338531,outer,12015004002
9288,2484363364,shoes,12016013001002
9289,2484374403,top,12015003006
9290,2484409337,outer,12015004001
9291,2484417691,bags,12016021008
9292,2484458780,top,12015003005
9293,2484473222,top,12015003006
9294,2484484671,bags,12016001003
9295,2484490823,top,12015003006
9296,2484524371,bottom,12015009005
9297,2484607068,top,12015003002
9298,2484634883,bottom,12015009001
9299,2484647885,top,12015003004
9300,2484665259,bottom,12015009004
9301,2484670495,bottom,12015009001
9302,2484689934,top,12015003002
9303,2484692399,bottom,12015009005
9304,2484697632,outer,12015004004
9305,2484713036,top,12015003006
9306,2484724705,bottom,12015009005
9307,2484725631,bottom,12015009002
9308,2484752922,top,12015003004
9309,2484784749,bottom,12015009003
9310,2484789729,outer,12015004001
9311,2484800264,bottom,12015009005
9312,2484803547,shoes,12016013001001
9313,2484808547,top,12015003003
9314,2484811575,outer,12015004004
9315,2484829351,top,12015003007
9316,2484879453,top,12015003005
9317,2484937682,outer,12015004001
9318,2485120162,top,12015003002
9319,2485130483,bottom,12015009005
9320,2485162430,top,12015003007
9321,2485165213,bottom,12015009005
9322,2485569164,bottom,12015009004
9323,2485724092,top,12015003003
9324,2485758700,top,12015003006
9325,2485804516,top,12015003007
9326,2485940616,outer,12015004001
9327,2485965190,top,12015003004
9328,2485976449,outer,12015004004
9329,2486024950,bottom,12015009004
9330,2486036726,shoes,12016013007001
9331,2486094159,top,12015003004
9332,2486115110,top,12015003005
9333,2486146333,shoes,12016013007001
9334,2486158851,bottom,12015009005
9335,2486173964,bags,12016001001
9336,2486386979,top,12015003005
9337,2486412500,outer,12015004002
9338,2486566319,top,12015003004
9339,2486737439,outer,12015004002
9340,2487205782,top,12015003006
9341,2487252286,bags,12016001003
9342,2487454584,bottom,12015009005
9343,2487496479,top,12015003002
9344,2487617371,top,12015003005
9345,2487642611,shoes,12016013008
9346,2487685639,shoes,12016013007001
9347,2487689338,outer,12015004001
9348,2487737284,shoes,12016013001004
9349,2487740280,shoes,12016013007001
9350,2487750763,top,12015003006
9351,2487760091,shoes,12016013001002
9352,2487823454,top,12015003005
9353,2487823498,outer,12015004001
9354,2487826053,outer,12015004002
9355,2487842048,top,12015003002
9356,2487844111,top,12015003006
9357,2487847658,bags,12016001003
9358,2487891556,top,12015003002
9359,2487925698,bottom,12015009004
9360,2487930862,top,12015003005
9361,2487958995,outer,12015004002
9362,2487980885,top,12015003006
9363,2487999905,outer,12015004001
9364,2488006511,bottom,12015009004
9365,2488013247,shoes,12016013001002
9366,2488032637,top,12015003004
9367,2488058494,top,12015003005
9368,2488084063,top,12015003006
9369,2488084467,top,12015003007
9370,2488092508,top,12015003007
9371,2488109447,outer,12015004002
9372,2488122896,shoes,12016013001002
9373,2488178942,outer,12015004002
9374,2488285819,top,12015003004
9375,2488318613,top,12015003004
9376,2488321268,top,12015003007
9377,2488326127,outer,12015004002
9378,2488415640,shoes,12016013001002
9379,2488440896,top,12015003006
9380,2488508817,top,12015003004
9381,2488512316,top,12015003004
9382,2488539533,top,12015003005
9383,2488591247,top,12015003003
9384,2488613904,top,12015003002
9385,2488876090,bags,12016001001
9386,2488991921,top,12015003006
9387,2489025298,outer,12015004004
9388,2489062207,bags,12016001001
9389,2489099586,outer,12015004004
9390,2489209108,shoes,12016013004002
9391,2489266063,shoes,12016013007001
9392,2489284323,top,12015003003
9393,2489423235,shoes,12016013001002
9394,2489450311,bottom,12015009002
9395,2489462686,shoes,12016013003002
9396,2489538912,bags,12016001001
9397,2489572953,bags,12016001003
9398,2489599230,top,12015003005
9399,2489939518,shoes,12016013003002
9400,2489982789,shoes,12016013007001
9401,2490023970,bags,12016001001
9402,2490063745,top,12015003004
9403,2490162252,shoes,12016013007001
9404,2490366624,outer,12015004004
9405,2490370359,shoes,12016013002001
9406,2490377218,top,12015003003
9407,2490401798,top,12015003005
9408,2490452525,bags,12016001004001
9409,2490834219,top,12015003004
9410,2490848902,top,12015003006
9411,2490858808,bags,12016021006
9412,2491415290,bottom,12015009005
9413,2491560267,bags,12016001008
9414,2491579253,top,12015003003
9415,2491618705,shoes,12016013001002
9416,2491689891,bags,12016001001
9417,2491816250,shoes,12016013003002
9418,2491834927,top,12015003004
9419,2491888116,shoes,12016013001001
9420,2492261552,bags,12016001008
9421,2492391475,top,12015003005
9422,2492530429,shoes,12016013003002
9423,2492534466,shoes,12016013001002
9424,2492539645,shoes,12016013001004
9425,2492655968,outer,12015004003
9426,2492671783,bags,12016001007
9427,2492680983,shoes,12016013007001
9428,2492714702,top,12015003003
9429,2492717495,top,12015003005
9430,2492798525,outer,12015004001
9431,2492829170,bags,12016001003
9432,2492831756,outer,12015004002
9433,2492843306,shoes,12016013001001
9434,2492848096,top,12015003005
9435,2492862886,top,12015003004
9436,2492870880,bottom,12015009002
9437,2492871392,outer,12015004004
9438,2492939024,bottom,12015009005
9439,2492940835,bottom,12015009004
9440,2492947606,bottom,12015009002
9441,2492962699,top,12015003005
9442,2493020901,top,12015003002
9443,2493052480,bags,12016001003
9444,2493107282,bags,12016001001
9445,2493140216,bottom,12015009004
9446,2493192043,bottom,12015009005
9447,2493209038,top,12015003004
9448,2493220851,top,12015003007
9449,2493251084,shoes,12016013001001
9450,2493268130,bags,12016001003
9451,2493306351,outer,12015004004
9452,2493307267,top,12015003005
9453,2493365212,bottom,12015009001
9454,2493366097,shoes,12016013007001
9455,2493375631,bottom,12015009004
9456,2493423562,top,12015003003
9457,2493536735,top,12015003007
9458,2493625461,bottom,12015009002
9459,2493884654,outer,12015004001
9460,2493925687,bags,12016021008
9461,2494075438,bottom,12015009005
9462,2494305870,bags,12016021006
9463,2494845436,shoes,12016013003002
9464,2494864793,bottom,12015009004
9465,2495335417,shoes,12016013002002
9466,2495498770,top,12015003004
9467,2496077616,top,12015003006
9468,2496323437,top,12015003003
9469,2496463756,bags,12016001003
9470,2496487619,outer,12015004004
9471,2496614978,bottom,12015009001
9472,2496911194,shoes,12016013001001
9473,2496917873,bags,12016021008
9474,2497082740,outer,12015004001
9475,2497289068,outer,12015004004
9476,2497312278,shoes,12016013001001
9477,2497488474,outer,12015004002
9478,2497514420,outer,12015004002
9479,2497530655,bottom,12015009004
9480,2497559462,outer,12015004003
9481,2497599384,shoes,12016013003004
9482,2497604561,top,12015003007
9483,2497607463,outer,12015004002
9484,2497617279,shoes,12016013003002
9485,2497647498,top,12015003006
9486,2497652206,shoes,12016013003002
9487,2497743411,shoes,12016013001002
9488,2497775445,top,12015003004
9489,2497881858,bottom,12015009005
9490,2497881953,shoes,12016013003002
9491,2497884728,shoes,12016013001002
9492,2497895783,bags,12016001001
9493,2498024293,shoes,12016013003002
9494,2498043752,shoes,12016013004004
9495,2498048176,outer,12015004001
9496,2498093990,outer,12015004002
9497,2498132098,shoes,12016013001002
9498,2498346633,top,12015003004
9499,2498586211,top,12015003006
9500,2498655595,top,12015003004
9501,2498865751,top,12015003002
9502,2498927420,bottom,12015009004
9503,2498956309,outer,12015004003
9504,2499020555,bottom,12015009005
9505,2500349338,bottom,12015009005
9506,2500679827,top,12015003005
9507,2501127286,bottom,12015009002
9508,2501240627,top,12015003007
9509,2501697400,top,12015003007
9510,2501856260,shoes,12016013001002
9511,2502138835,shoes,12016013001002
9512,2502201225,bags,12016021003
9513,2502204219,shoes,12016013003002
9514,2502452109,outer,12015004001
9515,2502528752,bottom,12015009005
9516,2502546585,shoes,12016013001002
9517,2502598035,bags,12016001001
9518,2502648346,outer,12015004003
9519,2502709874,bottom,12015009001
9520,2502923515,outer,12015004003
9521,2503024888,bags,12016001001
9522,2503025405,bottom,12015009005
9523,2503035969,bottom,12015009003
9524,2503372304,top,12015003005
9525,2503384552,shoes,12016013003002
9526,2503432897,outer,12015004004
9527,2503524148,bottom,12015009002
9528,2503889964,bottom,12015009002
9529,2503973880,top,12015003004
9530,2504018215,outer,12015004001
9531,2504183242,shoes,12016013001002
9532,2504194781,outer,12015004001
9533,2504278106,outer,12015004004
9534,2504868663,bags,12016001003
9535,2506128512,shoes,12016013001002
9536,2506442021,outer,12015004001
9537,2506905295,top,12015003005
9538,2507285208,shoes,12016013001002
9539,2507599639,outer,12015004004
9540,2507693419,bags,12016001003
9541,2507859079,top,12015003006
9542,2507885339,bags,12016001003
9543,2507895383,bags,12016001003
9544,2507926151,outer,12015004004
9545,2508165019,outer,12015004001
9546,2508183553,shoes,12016013001002
9547,2508189644,shoes,12016013001002
9548,2508220620,outer,12015004001
9549,2508268812,bags,12016001003
9550,2508453986,top,12015003004
9551,2508477623,outer,12015004003
9552,2508576852,outer,12015004004
9553,2508594169,outer,12015004004
9554,2508604045,top,12015003007
9555,2508651053,shoes,12016013007001
9556,2508735898,bottom,12015009004
9557,2508847273,bottom,12015009001
9558,2508926982,bags,12016021001
9559,2509023274,shoes,12016013003002
9560,2509160148,shoes,12016013001002
9561,2509627393,top,12015003007
9562,2509717830,top,12015003007
9563,2510061017,bags,12016001003
9564,2510458215,bags,12016001003
9565,2510577925,shoes,12016013001002
9566,2510634607,outer,12015004002
9567,2510780729,shoes,12016013002001
9568,2510818471,top,12015003006
9569,2510821399,bags,12016021008
9570,2510832420,top,12015003003
9571,2510843560,top,12015003007
9572,2510845280,bottom,12015009004
9573,2510894790,outer,12015004003
9574,2510912792,bottom,12015009002
9575,2510924274,outer,12015004001
9576,2510955650,shoes,12016013001004
9577,2511042701,top,12015003004
9578,2511107573,top,12015003004
9579,2511154120,bags,12016001003
9580,2511154857,bags,12016001007
9581,2511157957,shoes,12016013001002
9582,2511211985,shoes,12016013001002
9583,2511235355,bags,12016001009
9584,2511268194,bags,12016001003
9585,2511305474,top,12015003002
9586,2511308838,shoes,12016013001002
9587,2511328415,outer,12015004001
9588,2511343468,outer,12015004004
9589,2511372417,top,12015003006
9590,2511379598,top,12015003007
9591,2511403752,outer,12015004002
9592,2511411750,top,12015003007
9593,2511430413,shoes,12016013003002
9594,2511432607,bottom,12015009004
9595,2511435018,top,12015003006
9596,2511440093,top,12015003005
9597,2511444529,outer,12015004004
9598,2511450866,top,12015003002
9599,2511452504,top,12015003004
9600,2511452616,top,12015003007
9601,2511457425,top,12015003004
9602,2511457598,top,12015003006
9603,2511472716,top,12015003007
9604,2511487122,outer,12015004002
9605,2511491798,bottom,12015009005
9606,2511523716,outer,12015004002
9607,2511527855,top,12015003003
9608,2511541552,bottom,12015009002
9609,2511546606,top,12015003006
9610,2511556154,bottom,12015009005
9611,2511570706,top,12015003002
9612,2511572668,top,12015003004
9613,2511649798,top,12015003007
9614,2511830082,outer,12015004003
9615,2511853660,shoes,12016013001002
9616,2511980532,top,12015003002
9617,2512187577,top,12015003004
9618,2512221141,bags,12016001003
9619,2512240449,top,12015003002
9620,2512268776,outer,12015004001
